2013,0000005892,5,1,1,3,1,00379,3,1,11260,02,020,0028.13,2,3,5, , , , ,6, , , , ,2,1,0271,7, , , ,NA   ,2,1, ,0000067,00004579,010.50,00087800,189.96,00001614,00001761,0
2013,0000005892,5,1,1,1,1,00202,1,1,11260,02,020,0024.00,2,5,5, , , , ,8, , , , ,2,5,0052,7, , , ,NA   ,2,1, ,0000068,00003299,038.04,00087800,114.71,00000770,00000955,0
2013,0000005892,5,3,1,1,1,00469,2,4,11260,02,020,0002.04,2,2,5, , , , ,1,5, , , ,1,2,0141,0, , , ,NA   ,2,1, ,0000069,00003381,017.07,00087800,155.13,00000920,00001168,0
2013,0000005892,5,1,1,3,1,00156,3,1,11260,02,020,0028.11,2,5,5, , , , ,8, , , , ,1,5,0067,7, , , ,NA   ,2,1, ,0000070,00006313,044.27,00087800,087.68,00001734,00001829,0
2013,0000005892,5,1,1,3,1,00225,3,1,11260,02,020,0028.12,2,2,5, , , , ,5, , , , ,2,1,0085,7, , , ,NA   ,2,1, ,0000077,00007166,018.69,00087800,173.46,00001998,00002331,0
2013,0000005892,5,1,1,3,1,00198,3,1,11260,02,020,0017.02,2,5,4, , , , ,8, , , , ,2,5,0062,7, , , ,NA   ,2,1, ,0000090,00005258,034.58,00087800,112.26,00001479,00001868,0
2013,0000005892,5,1,1,3,1,00234,3,4,11260,02,020,0012.00,2,5,5, , , , ,8, , , , ,2,5,0078,0, , , ,NA   ,2,1, ,0000103,00003718,014.42,00087800,149.81,00001005,00001536,0
2013,0000005892,5,1,1,3,1,00147,3,4,11260,02,020,0014.00,2,5,5, , , , ,8, , , , ,1,5,0128,0, , , ,NA   ,2,1, ,0000108,00005224,047.68,00087800,058.97,00000657,00001074,0
2013,0000005892,5,2,1,3,1,00259,3,4,11260,02,020,0026.03,2,3,5, , , , ,5, , , , ,1,2,0123,0, , , ,NA   ,2,1, ,0000127,00006341,037.34,00087800,111.17,00001892,00002177,0
2013,0000005892,5,1,1,3,1,00110,3,3,11260,02,020,0024.00,2,3,5, , , , ,6, , , , ,2,3,0050,0,3, , ,NA   ,2,1, ,0000146,00003299,038.04,00087800,114.71,00000770,00000955,0
